ontology,ID,Description,GeneRatio,foreground_nominator,foreground_denominator,BgRatio,background_nominator,background_denominator,pvalue,p.adjust,qvalue,geneID,Count,fc,l2fc,log10_padjust
mf,GO:0019887,protein kinase regulator activity,18/1550,18,1550,54/6109,54,6109,0.11799796821319665,0.4802821564260982,0.438092171154729,CkIIbeta/l(2)gl/RpLP1/Ras85D/Cdc37/Mo25/Pdk1/Pka-R2/CycT/CycY/Atg17/CycG/CG40191/mnb/Pka-R1/Mob2/Atg13/SNF4Agamma,18,1.3137634408602152,0.3937055241974894,0.3185035480885716
mf,GO:0000993,RNA polymerase II complex binding,6/1550,6,1550,14/6109,14,6109,0.11808875364294175,0.4802821564260982,0.438092171154729,Spt6/wcy/CG11399/Spt5/CG40228/Pcf11,6,1.6891244239631338,0.7562756035821976,0.3185035480885716
mf,GO:0050661,NADP binding,6/1550,6,1550,14/6109,14,6109,0.11808875364294175,0.4802821564260982,0.438092171154729,Gapdh1/Gapdh2/Pgd/CG15093/Ndf/Hmgcr,6,1.6891244239631338,0.7562756035821976,0.3185035480885716
mf,GO:0140657,ATP-dependent activity,92/1550,92,1550,325/6109,325,6109,0.1188438749698811,0.4802821564260982,0.438092171154729,brm/Hsc70-3/Hsc70-5/Hsp83/Khc/eIF4A/mle/Atpalpha/Rm62/CCT1/me31B/nmd/Vha55/CCT5/jar/AcCoAS/Hel25E/CCT3/Hsp60A/Rpt2/rin/Rpt6/Vha36-1/Hsc70Cb/CCT6/bgm/VhaSFD/VhaPPA1-1/VhaM9.7-b/VhaM9.7-c/Vha100-2/Vha100-1/Rpt5/Rpt4/Rpt3/Rpt1/mahe/CCT2/CG1354/Klp10A/CG1703/CG1824/CG9281/CG4301/Sec61gamma/Pmp70/CG10333/CG9253/CG1598/CG13185/CG8860/YME1L/VhaM9.7-a/CG10077/CG11267/CG6512/CG3961/CG9330/CG4858/CCT7/CG9920/XNP/Gp93/Kat60/SMC1/CG31729/SPoCk/pix/PMCA/didum/Dhc64C/Vha44/Vha14-1/Mi-2/Vha16-1/SERCA/Acsl/bel/Vha68-2/l(3)72Ab/Vha68-1/Nsf2/kis/Hsc70-4/unc-104/Fatp1/Vps4/Vha26/Vha13/CCT8/VhaAC39-1/TER94,92,1.1156883374689825,0.15793407305984128,0.3185035480885716
mf,GO:0004438,phosphatidylinositol-3-phosphatase activity,4/1550,4,1550,8/6109,8,6109,0.11889202422740897,0.4802821564260982,0.438092171154729,Pten/CG3530/CG3632/Synj,4,1.9706451612903226,0.9786680249186454,0.3185035480885716
mf,GO:0016624,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor",4/1550,4,1550,8/6109,8,6109,0.11889202422740897,0.4802821564260982,0.438092171154729,Nc73EF/Pdha/Pdhb/CG17691,4,1.9706451612903226,0.9786680249186454,0.3185035480885716
mf,GO:0016801,"hydrolase activity, acting on ether bonds",4/1550,4,1550,8/6109,8,6109,0.11889202422740897,0.4802821564260982,0.438092171154729,Ahcy/AhcyL2/CG10602/AhcyL1,4,1.9706451612903226,0.9786680249186454,0.3185035480885716
mf,GO:0043024,ribosomal small subunit binding,4/1550,4,1550,8/6109,8,6109,0.11889202422740897,0.4802821564260982,0.438092171154729,eIF1/pix/kra/eIF4H1,4,1.9706451612903226,0.9786680249186454,0.3185035480885716
mf,GO:0051010,microtubule plus-end binding,4/1550,4,1550,8/6109,8,6109,0.11889202422740897,0.4802821564260982,0.438092171154729,DCTN1-p150/Lis-1/CLIP-190/Eb1,4,1.9706451612903226,0.9786680249186454,0.3185035480885716
mf,GO:0070181,small ribosomal subunit rRNA binding,4/1550,4,1550,8/6109,8,6109,0.11889202422740897,0.4802821564260982,0.438092171154729,RpS14a/RpS14a/RpS13/mRpS11,4,1.9706451612903226,0.9786680249186454,0.3185035480885716
mf,GO:0004715,non-membrane spanning protein tyrosine kinase activity,5/1550,5,1550,11/6109,11,6109,0.12049783639871857,0.4802821564260982,0.438092171154729,hop/Fak/Ack/Csk/Src64B,5,1.7914956011730205,0.8411645011687104,0.3185035480885716
mf,GO:0015645,fatty acid ligase activity,5/1550,5,1550,11/6109,11,6109,0.12049783639871857,0.4802821564260982,0.438092171154729,AcCoAS/bgm/CG3961/Acsl/Fatp1,5,1.7914956011730205,0.8411645011687104,0.3185035480885716
mf,GO:0016405,CoA-ligase activity,5/1550,5,1550,11/6109,11,6109,0.12049783639871857,0.4802821564260982,0.438092171154729,AcCoAS/bgm/CG3961/Acsl/Fatp1,5,1.7914956011730205,0.8411645011687104,0.3185035480885716
mf,GO:0030159,signaling receptor complex adaptor activity,5/1550,5,1550,11/6109,11,6109,0.12049783639871857,0.4802821564260982,0.438092171154729,csw/Gbeta13F/drk/syd/Lnk,5,1.7914956011730205,0.8411645011687104,0.3185035480885716
mf,GO:0005048,signal sequence binding,10/1550,10,1550,27/6109,27,6109,0.12198645465542109,0.4844974382780682,0.44193716508975317,Tnpo/Kap-alpha3/Pex19/Sec24AB/Tom20/Srp14/Sec61alpha/Karybeta3/Fs(2)Ket/KdelR,10,1.45973715651135,0.5457086176425391,0.3147085148869834
mf,GO:0016684,"oxidoreductase activity, acting on peroxide as acceptor",10/1550,10,1550,28/6109,28,6109,0.14867775106753275,0.5447304606749926,0.4968790678942151,Cat/Mgstl/GstT4/Clic/GstT3/PHGPx/Prx3/dj-1beta/Jafrac1/GstT1,10,1.4076036866359447,0.4932411977484036,0.2638183388205245
mf,GO:0019843,rRNA binding,12/1550,12,1550,35/6109,35,6109,0.1536482868609684,0.5447304606749926,0.4968790678942151,RpLP0/RpS5a/RpS14a/RpS14a/RpL23/RpS13/RpS9/RpL9/RpL12/RpS5b/mRpS11/RpL5,12,1.3512995391705067,0.43434750869483485,0.2638183388205245
mf,GO:0015318,inorganic molecular entity transmembrane transporter activity,75/1550,75,1550,266/6109,266,6109,0.15627739967490997,0.5447304606749926,0.4968790678942151,Atpalpha/porin/Vha55/Itpr/ATPsynbeta/ATPsynG/blw/sun/cype/Drip/ATPsynCF6/ATPsynD/ATPsynO/COX5A/ATPsynB/ATPsyngamma/RFeSP/Vha36-1/foi/Mpcp2/Eaat2/Eaat1/VhaSFD/ATPsyndelta/VhaPPA1-1/VhaM9.7-b/VhaM9.7-c/Vha100-2/Vha100-1/Nhe3/Clic/CG7536/COX5B/CG10470/COX4/Prip/Mpcp1/levy/ATPsynF/VhaM9.7-a/Cyt-c1/Ae2/Ncc69/ClC-c/UQCR-Q/ATPsynE/mfrn/CG1907/ATPsynC/Gat/COX7A/COX7C/NKCC/SPoCk/PMCA/UQCR-11/CG42542/GC1/NaPi-III/CG3638/fwe/kcc/CG43066/Vha44/Vha14-1/Vha16-1/SERCA/Vha68-2/Trpm/Vha68-1/zyd/Vha26/Vha13/Letm1/VhaAC39-1,75,1.1112660683967983,0.15220427991333646,0.2638183388205245
mf,GO:0004312,fatty acid synthase activity,6/1550,6,1550,15/6109,15,6109,0.1564206071402043,0.5447304606749926,0.4968790678942151,ELOVL/FASN2/CG31522/CG31523/CG33110/FASN1,6,1.5765161290322582,0.6567399300312832,0.2638183388205245
mf,GO:0008483,transaminase activity,6/1550,6,1550,15/6109,15,6109,0.1564206071402043,0.5447304606749926,0.4968790678942151,Got1/Got2/CG11899/Oat/CG1640/Gabat,6,1.5765161290322582,0.6567399300312832,0.2638183388205245
mf,GO:0051537,"2 iron, 2 sulfur cluster binding",6/1550,6,1550,15/6109,15,6109,0.1564206071402043,0.5447304606749926,0.4968790678942151,SdhB/RFeSP/MagR/Fdx2/IscU/Cisd2,6,1.5765161290322582,0.6567399300312832,0.2638183388205245
mf,GO:0097602,cullin family protein binding,6/1550,6,1550,15/6109,15,6109,0.1564206071402043,0.5447304606749926,0.4968790678942151,inc/SkpA/Roc1a/SCCRO/SCCRO4/Roc2,6,1.5765161290322582,0.6567399300312832,0.2638183388205245
mf,GO:0001664,G protein-coupled receptor binding,9/1550,9,1550,25/6109,25,6109,0.15965805316470216,0.5447304606749926,0.4968790678942151,cta/Galphai/Galphao/Galphas/Galphaq/sun/ATP6AP2/krz/Gprk1,9,1.4188645161290323,0.504736836586233,0.2638183388205245
mf,GO:0004601,peroxidase activity,9/1550,9,1550,25/6109,25,6109,0.15965805316470216,0.5447304606749926,0.4968790678942151,Cat/Mgstl/GstT4/Clic/GstT3/PHGPx/Prx3/Jafrac1/GstT1,9,1.4188645161290323,0.504736836586233,0.2638183388205245
mf,GO:0015294,solute:cation symporter activity,9/1550,9,1550,25/6109,25,6109,0.15965805316470216,0.5447304606749926,0.4968790678942151,Eaat2/Eaat1/Ncc69/Gat/NKCC/GC1/NaPi-III/kcc/CG43066,9,1.4188645161290323,0.504736836586233,0.2638183388205245
mf,GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",9/1550,9,1550,25/6109,25,6109,0.15965805316470216,0.5447304606749926,0.4968790678942151,Gapdh1/Gapdh2/Fdh/Aldh/CG17896/spidey/CG8306/CG5065/CG9467,9,1.4188645161290323,0.504736836586233,0.2638183388205245
mf,GO:0003696,satellite DNA binding,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Su(var)205/Dp1,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0003985,acetyl-CoA C-acetyltransferase activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,CG9149/yip2,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0003988,acetyl-CoA C-acyltransferase activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,CG9149/yip2,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0004001,adenosine kinase activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Ady43A/AdenoK,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0004365,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Gapdh1/Gapdh2,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0004697,protein kinase C activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Pkc53E/aPKC,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0004703,G protein-coupled receptor kinase activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Gprk1/Gprk2,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0004738,pyruvate dehydrogenase activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Pdha/Pdhb,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0004739,pyruvate dehydrogenase (acetyl-transferring) activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Pdha/Pdhb,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0004775,succinate-CoA ligase (ADP-forming) activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Scsalpha1/ScsbetaA,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0005118,sevenless binding,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Dab/drk,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0005384,manganese ion transmembrane transporter activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,SPoCk/CG42542,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0008597,calcium-dependent protein serine/threonine phosphatase regulator activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,CanB2/sra,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0016744,transketolase or transaldolase activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Taldo/CG8036,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0016778,diphosphotransferase activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Prps/CG2246,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0016880,acid-ammonia (or amide) ligase activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Gs1/Gs2,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0030291,protein serine/threonine kinase inhibitor activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Pka-R2/Pka-R1,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0030552,cAMP binding,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Pka-R2/Pka-R1,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0031177,phosphopantetheine binding,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,FASN2/FASN1,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0033192,calmodulin-dependent protein phosphatase activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Pp2B-14D/CanA-14F,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0033592,RNA strand annealing activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,eIF4B/eIF4H1,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0034236,protein kinase A catalytic subunit binding,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Pka-R2/Pka-R1,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0035100,ecdysone binding,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,EcR/MSBP,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0035605,peptidyl-cysteine S-nitrosylase activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Gapdh1/Gapdh2,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0043027,cysteine-type endopeptidase inhibitor activity involved in apoptotic process,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Diap2/Diap1,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0043028,cysteine-type endopeptidase regulator activity involved in apoptotic process,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Diap2/Diap1,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0043495,protein-membrane adaptor activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,by/CG10939,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0043531,ADP binding,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,blw/Pgk,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0043891,glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Gapdh1/Gapdh2,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0047184,1-acylglycerophosphocholine O-acyltransferase activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Taz/nes,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0050699,WW domain binding,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,Ndfip/Dys,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0050815,phosphoserine residue binding,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,14-3-3epsilon/CG11399,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0052629,"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity",2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,CG3530/CG3632,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0061133,endopeptidase activator activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,REG/Rpn13,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0070569,uridylyltransferase activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,UGP/mmy,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0071933,Arp2/3 complex binding,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,GMF/SCAR,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0140492,metal-dependent deubiquitinase activity,2/1550,2,1550,3/6109,3,6109,0.16041439722724427,0.5447304606749926,0.4968790678942151,eIF3h/eIF3f1,2,2.62752688172043,1.3937055241974892,0.2638183388205245
mf,GO:0016773,"phosphotransferase activity, alcohol group as acceptor",73/1550,73,1550,259/6109,259,6109,0.16095218584530616,0.544910412319651,0.4970432118368047,bsk/Pka-C1/eas/Hex-A/dco/Pfk/Raf/Pkc53E/rl/sgg/fwd/fs(1)h/hop/Eip63E/Dsor1/hep/Taf1/Akt1/htl/msn/PhKgamma/nmo/CG2846/CkIalpha/Nak/CaMKI/Cdk4/Pitslre/sktl/Pdk/Pdk1/Fak/Pkn/fray/bon/Mkk4/Rok/Ady43A/CG7028/Ack/Pink1/Tao/CG2201/CG6145/Slik/Hipk/AdenoK/Cerk/Pi4KIIalpha/PIP4K/Ddr/gish/mnb/Gprk1/par-1/Atg1/CG17528/rdgA/aPKC/Gprk2/Csk/Src64B/hppy/CkIIalpha/CaMKII/Doa/Pi4KIIIalpha/PyK/dop/Pak/Tlk/LIMK1/SRPK,73,1.1108656121559346,0.1516842961121085,0.2636748933809638
mf,GO:0015631,tubulin binding,32/1550,32,1550,107/6109,107,6109,0.16438021560989838,0.5548449319685459,0.5061050418967631,awd/DCTN1-p150/Khc/shi/spir/jar/Moe/pnut/shot/Lis-1/CLIP-190/chb/Drp1/Eb1/msps/pigs/CG3226/Klp10A/BuGZ/nudE/Arl8/Kat60/Efa6/TBCC/beta-Spec/alpha-Spec/futsch/Patronin/mgr/ringer/unc-104/Girdin,32,1.1787036478745854,0.2372010385174983,0.2558283765175375
mf,GO:0052745,inositol phosphate phosphatase activity,5/1550,5,1550,12/6109,12,6109,0.16521837001454912,0.5560043350190216,0.5071625981537058,Ocrl/Pten/CG17029/CG17027/5PtaseI,5,1.6422043010752687,0.7156336190848515,0.25492182232531546
mf,GO:0001221,transcription coregulator binding,4/1550,4,1550,9/6109,9,6109,0.17260222630675506,0.5565150035235611,0.5076284074095792,brm/EcR/hth/htk,4,1.75168458781362,0.808743023476333,0.2545231226865835
mf,GO:0004860,protein kinase inhibitor activity,4/1550,4,1550,9/6109,9,6109,0.17260222630675506,0.5565150035235611,0.5076284074095792,l(2)gl/Pka-R2/mnb/Pka-R1,4,1.75168458781362,0.808743023476333,0.2545231226865835
mf,GO:0004864,protein phosphatase inhibitor activity,4/1550,4,1550,9/6109,9,6109,0.17260222630675506,0.5565150035235611,0.5076284074095792,I-2/CG17124/CycG/endos,4,1.75168458781362,0.808743023476333,0.2545231226865835
mf,GO:0005544,calcium-dependent phospholipid binding,4/1550,4,1550,9/6109,9,6109,0.17260222630675506,0.5565150035235611,0.5076284074095792,AnxB9/Syt1/Syt4/AnxB11,4,1.75168458781362,0.808743023476333,0.2545231226865835
mf,GO:0016615,malate dehydrogenase activity,4/1550,4,1550,9/6109,9,6109,0.17260222630675506,0.5565150035235611,0.5076284074095792,Men/Men-b/Mdh2/Mdh1,4,1.75168458781362,0.808743023476333,0.2545231226865835
mf,GO:0016635,"oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor",4/1550,4,1550,9/6109,9,6109,0.17260222630675506,0.5565150035235611,0.5076284074095792,SdhB/SdhC/SdhD/SdhA,4,1.75168458781362,0.808743023476333,0.2545231226865835
mf,GO:0019210,kinase inhibitor activity,4/1550,4,1550,9/6109,9,6109,0.17260222630675506,0.5565150035235611,0.5076284074095792,l(2)gl/Pka-R2/mnb/Pka-R1,4,1.75168458781362,0.808743023476333,0.2545231226865835
mf,GO:0045296,cadherin binding,4/1550,4,1550,9/6109,9,6109,0.17260222630675506,0.5565150035235611,0.5076284074095792,arm/alpha-Cat/siz/p120ctn,4,1.75168458781362,0.808743023476333,0.2545231226865835
mf,GO:0048038,quinone binding,4/1550,4,1550,9/6109,9,6109,0.17260222630675506,0.5565150035235611,0.5076284074095792,SdhB/ND-20/SdhD/ND-49,4,1.75168458781362,0.808743023476333,0.2545231226865835
mf,GO:0051018,protein kinase A binding,4/1550,4,1550,9/6109,9,6109,0.17260222630675506,0.5565150035235611,0.5076284074095792,Pka-R2/SCAR/Pka-R1/rg,4,1.75168458781362,0.808743023476333,0.2545231226865835
mf,GO:0004707,MAP kinase activity,3/1550,3,1550,6/6109,6,6109,0.17527251890332798,0.5565150035235611,0.5076284074095792,bsk/rl/nmo,3,1.9706451612903224,0.9786680249186452,0.2545231226865835
mf,GO:0016668,"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor",3/1550,3,1550,6/6109,6,6109,0.17527251890332798,0.5565150035235611,0.5076284074095792,cl/SelT/CG7430,3,1.9706451612903224,0.9786680249186452,0.2545231226865835
mf,GO:0019206,nucleoside kinase activity,3/1550,3,1550,6/6109,6,6109,0.17527251890332798,0.5565150035235611,0.5076284074095792,l(2)k01209/Ady43A/AdenoK,3,1.9706451612903224,0.9786680249186452,0.2545231226865835
mf,GO:0019211,phosphatase activator activity,3/1550,3,1550,6/6109,6,6109,0.17527251890332798,0.5565150035235611,0.5076284074095792,flfl/wdb/wrd,3,1.9706451612903224,0.9786680249186452,0.2545231226865835
mf,GO:0052742,phosphatidylinositol kinase activity,3/1550,3,1550,6/6109,6,6109,0.17527251890332798,0.5565150035235611,0.5076284074095792,fwd/Pi4KIIalpha/Pi4KIIIalpha,3,1.9706451612903224,0.9786680249186452,0.2545231226865835
mf,GO:0070273,phosphatidylinositol-4-phosphate binding,3/1550,3,1550,6/6109,6,6109,0.17527251890332798,0.5565150035235611,0.5076284074095792,cert/Gprk2/sau,3,1.9706451612903224,0.9786680249186452,0.2545231226865835
mf,GO:0072542,protein phosphatase activator activity,3/1550,3,1550,6/6109,6,6109,0.17527251890332798,0.5565150035235611,0.5076284074095792,flfl/wdb/wrd,3,1.9706451612903224,0.9786680249186452,0.2545231226865835
mf,GO:0098632,cell-cell adhesion mediator activity,3/1550,3,1550,6/6109,6,6109,0.17527251890332798,0.5565150035235611,0.5076284074095792,Fas2/Cont/Bsg,3,1.9706451612903224,0.9786680249186452,0.2545231226865835
mf,GO:0140767,enzyme-substrate adaptor activity,3/1550,3,1550,6/6109,6,6109,0.17527251890332798,0.5565150035235611,0.5076284074095792,gcl/CG34401/slmb,3,1.9706451612903224,0.9786680249186452,0.2545231226865835
mf,GO:1990756,ubiquitin ligase-substrate adaptor activity,3/1550,3,1550,6/6109,6,6109,0.17527251890332798,0.5565150035235611,0.5076284074095792,gcl/CG34401/slmb,3,1.9706451612903224,0.9786680249186452,0.2545231226865835
mf,GO:0005319,lipid transporter activity,12/1550,12,1550,36/6109,36,6109,0.18009038374958644,0.5702016657310849,0.5201127761959887,rdgB/ScpX/Osbp/Npc1a/cert/CG4301/Pmp70/Npc2a/CG1513/CG31729/GramD1B/Fatp1,12,1.313763440860215,0.3937055241974891,0.24397151831950545
mf,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",25/1550,25,1550,83/6109,83,6109,0.1897255330049373,0.5990210648807571,0.5464005592750116,Gpdh1/Idh/Ldh/Men/ras/Pgd/Fdh/CtBP/scu/Idh3a/Mtpalpha/Men-b/CG6287/CG9331/CG15093/Idh3b/CG5028/Ndf/Gclm/CG32026/Akr1B/sgl/Mdh2/Mdh1/Hmgcr,25,1.1871356393315196,0.24748478334644522,0.22255790515556426
mf,GO:0008157,protein phosphatase 1 binding,6/1550,6,1550,16/6109,16,6109,0.1993505218298698,0.6276470211114107,0.5725118922668234,Sara/I-2/PPP1R15/Gbs-70E/MYPT-75D/ZAP3,6,1.477983870967742,0.5636305256398015,0.20228452804835084
mf,GO:0044390,ubiquitin-like protein conjugating enzyme binding,7/1550,7,1550,20/6109,20,6109,0.22577044621873252,0.7088435238822774,0.6465757560042502,ben/Rpn10/CG8974/Uev1A/SCCRO/SCCRO4/Diap1,7,1.379451612903226,0.46409485208888723,0.1494496240758824
mf,GO:0000340,RNA 7-methylguanosine cap binding,4/1550,4,1550,10/6109,10,6109,0.2327488476844615,0.7246806227072984,0.6610216580978729,eIF4E1/eIF4G1/Sra-1/eIF4EHP,4,1.576516129032258,0.656739930031283,0.13985335116109837
mf,GO:0009922,fatty acid elongase activity,4/1550,4,1550,10/6109,10,6109,0.2327488476844615,0.7246806227072984,0.6610216580978729,ELOVL/CG31522/CG31523/CG33110,4,1.576516129032258,0.656739930031283,0.13985335116109837
mf,GO:0019212,phosphatase inhibitor activity,4/1550,4,1550,10/6109,10,6109,0.2327488476844615,0.7246806227072984,0.6610216580978729,I-2/CG17124/CycG/endos,4,1.576516129032258,0.656739930031283,0.13985335116109837
mf,GO:0016874,ligase activity,35/1550,35,1550,123/6109,123,6109,0.24270497264684526,0.7437416418645434,0.6784082779322581,Gart/Gs1/Gs2/AspRS/Scsalpha1/ATPsynbeta/Taf1/ATPsynG/blw/AcCoAS/sun/ATPsynCF6/ATPsynD/ATPsynO/ATPsynB/ATPsyngamma/Paics/Uba1/TyrRS/ThrRS/HisRS/bgm/AdSS/ATPsyndelta/Uba2/ATPsynF/CG3961/ScsbetaA/ATPsynE/ATPsynC/Gclc/AsnRS/Acsl/Fatp1/AsnS,35,1.121505376344086,0.16543653652437204,0.12857790181802126
mf,GO:0030170,pyridoxal phosphate binding,10/1550,10,1550,31/6109,31,6109,0.24377762701195915,0.7437416418645434,0.6784082779322581,Got1/Got2/GlyP/CG11899/Alas/Oat/Shmt/CG1640/CG1486/Gabat,10,1.2713839750260145,0.34639980941913245,0.12857790181802126
mf,GO:0070279,vitamin B6 binding,10/1550,10,1550,31/6109,31,6109,0.24377762701195915,0.7437416418645434,0.6784082779322581,Got1/Got2/GlyP/CG11899/Alas/Oat/Shmt/CG1640/CG1486/Gabat,10,1.2713839750260145,0.34639980941913245,0.12857790181802126
mf,GO:0003725,double-stranded RNA binding,6/1550,6,1550,17/6109,17,6109,0.24597050169905743,0.7437416418645434,0.6784082779322581,mle/stau/loqs/Son/eIF4H1/Zn72D,6,1.3910436432637572,0.4761676843894622,0.12857790181802126
mf,GO:0005546,"phosphatidylinositol-4,5-bisphosphate binding",6/1550,6,1550,17/6109,17,6109,0.24597050169905743,0.7437416418645434,0.6784082779322581,Gel/Moe/snz/Abp1/lap/beta-Spec,6,1.3910436432637572,0.4761676843894622,0.12857790181802126
mf,GO:0031624,ubiquitin conjugating enzyme binding,6/1550,6,1550,17/6109,17,6109,0.24597050169905743,0.7437416418645434,0.6784082779322581,ben/Rpn10/Uev1A/SCCRO/SCCRO4/Diap1,6,1.3910436432637572,0.4761676843894622,0.12857790181802126
