ontology,GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment
BP,GO:0016045,detection of bacterium,36,0,0.05,1.00000,1,1,0
BP,GO:0016048,detection of temperature stimulus,24,0,0.03,1.00000,1,1,0
BP,GO:0016050,vesicle organization,311,0,0.45,1.00000,1,1,0
BP,GO:0016051,carbohydrate biosynthetic process,215,0,0.31,1.00000,1,1,0
BP,GO:0016052,carbohydrate catabolic process,168,0,0.24,1.00000,1,1,0
BP,GO:0016053,organic acid biosynthetic process,339,0,0.49,1.00000,1,1,0
BP,GO:0016055,Wnt signaling pathway,468,0,0.67,1.00000,1,1,0
BP,GO:0016073,snRNA metabolic process,48,0,0.07,1.00000,1,1,0
BP,GO:0016075,rRNA catabolic process,21,0,0.03,1.00000,1,1,0
BP,GO:0016079,synaptic vesicle exocytosis,108,0,0.16,1.00000,1,1,0
BP,GO:0016101,diterpenoid metabolic process,104,0,0.15,1.00000,1,1,0
BP,GO:0016125,sterol metabolic process,169,0,0.24,1.00000,1,1,0
BP,GO:0016126,sterol biosynthetic process,67,0,0.1,1.00000,1,1,0
BP,GO:0016137,glycoside metabolic process,23,0,0.03,1.00000,1,1,0
BP,GO:0016180,snRNA processing,37,0,0.05,1.00000,1,1,0
BP,GO:0016197,endosomal transport,251,0,0.36,1.00000,1,1,0
BP,GO:0016202,regulation of striated muscle tissue dev...,46,0,0.07,1.00000,1,1,0
BP,GO:0016226,iron-sulfur cluster assembly,26,0,0.04,1.00000,1,1,0
BP,GO:0016236,macroautophagy,323,0,0.46,1.00000,1,1,0
BP,GO:0016239,positive regulation of macroautophagy,67,0,0.1,1.00000,1,1,0
BP,GO:0016241,regulation of macroautophagy,161,0,0.23,1.00000,1,1,0
BP,GO:0016242,negative regulation of macroautophagy,42,0,0.06,1.00000,1,1,0
BP,GO:0016266,O-glycan processing,45,0,0.06,1.00000,1,1,0
BP,GO:0016331,morphogenesis of embryonic epithelium,161,0,0.23,1.00000,1,1,0
BP,GO:0016338,calcium-independent cell-cell adhesion v...,25,0,0.04,1.00000,1,1,0
BP,GO:0016339,calcium-dependent cell-cell adhesion via...,43,0,0.06,1.00000,1,1,0
BP,GO:0016486,peptide hormone processing,26,0,0.04,1.00000,1,1,0
BP,GO:0016540,protein autoprocessing,25,0,0.04,1.00000,1,1,0
BP,GO:0016553,base conversion or substitution editing,21,0,0.03,1.00000,1,1,0
BP,GO:0016556,mRNA modification,27,0,0.04,1.00000,1,1,0
BP,GO:0016572,histone phosphorylation,39,0,0.06,1.00000,1,1,0
BP,GO:0016573,histone acetylation,160,0,0.23,1.00000,1,1,0
BP,GO:0016574,histone ubiquitination,55,0,0.08,1.00000,1,1,0
BP,GO:0016575,histone deacetylation,84,0,0.12,1.00000,1,1,0
BP,GO:0016577,histone demethylation,31,0,0.04,1.00000,1,1,0
BP,GO:0016578,histone deubiquitination,24,0,0.03,1.00000,1,1,0
BP,GO:0016579,protein deubiquitination,144,0,0.21,1.00000,1,1,0
BP,GO:0016601,Rac protein signal transduction,52,0,0.07,1.00000,1,1,0
BP,GO:0016925,protein sumoylation,58,0,0.08,1.00000,1,1,0
BP,GO:0016973,poly(A)+ mRNA export from nucleus,23,0,0.03,1.00000,1,1,0
BP,GO:0017004,cytochrome complex assembly,37,0,0.05,1.00000,1,1,0
BP,GO:0017015,regulation of transforming growth factor...,135,0,0.19,1.00000,1,1,0
BP,GO:0017038,protein import,217,0,0.31,1.00000,1,1,0
BP,GO:0017121,plasma membrane phospholipid scrambling,23,0,0.03,1.00000,1,1,0
BP,GO:0017145,stem cell division,30,0,0.04,1.00000,1,1,0
BP,GO:0017156,calcium-ion regulated exocytosis,67,0,0.1,1.00000,1,1,0
BP,GO:0017157,regulation of exocytosis,216,0,0.31,1.00000,1,1,0
BP,GO:0017158,regulation of calcium ion-dependent exoc...,42,0,0.06,1.00000,1,1,0
BP,GO:0018027,peptidyl-lysine dimethylation,33,0,0.05,1.00000,1,1,0
BP,GO:0018126,protein hydroxylation,27,0,0.04,1.00000,1,1,0
BP,GO:0018149,peptide cross-linking,37,0,0.05,1.00000,1,1,0
BP,GO:0018195,peptidyl-arginine modification,31,0,0.04,1.00000,1,1,0
BP,GO:0018196,peptidyl-asparagine modification,25,0,0.04,1.00000,1,1,0
BP,GO:0018198,peptidyl-cysteine modification,50,0,0.07,1.00000,1,1,0
BP,GO:0018200,peptidyl-glutamic acid modification,33,0,0.05,1.00000,1,1,0
BP,GO:0018208,peptidyl-proline modification,59,0,0.08,1.00000,1,1,0
BP,GO:0018230,peptidyl-L-cysteine S-palmitoylation,24,0,0.03,1.00000,1,1,0
BP,GO:0018231,peptidyl-S-diacylglycerol-L-cysteine bio...,24,0,0.03,1.00000,1,1,0
BP,GO:0018279,protein N-linked glycosylation via aspar...,24,0,0.03,1.00000,1,1,0
BP,GO:0018345,protein palmitoylation,34,0,0.05,1.00000,1,1,0
BP,GO:0018393,internal peptidyl-lysine acetylation,178,0,0.26,1.00000,1,1,0
BP,GO:0018394,peptidyl-lysine acetylation,189,0,0.27,1.00000,1,1,0
BP,GO:0018904,ether metabolic process,29,0,0.04,1.00000,1,1,0
BP,GO:0019058,viral life cycle,390,0,0.56,1.00000,1,1,0
BP,GO:0019068,virion assembly,37,0,0.05,1.00000,1,1,0
BP,GO:0019076,viral release from host cell,56,0,0.08,1.00000,1,1,0
BP,GO:0019079,viral genome replication,143,0,0.21,1.00000,1,1,0
BP,GO:0019080,viral gene expression,118,0,0.17,1.00000,1,1,0
BP,GO:0019082,viral protein processing,32,0,0.05,1.00000,1,1,0
BP,GO:0019083,viral transcription,70,0,0.1,1.00000,1,1,0
BP,GO:0019098,reproductive behavior,29,0,0.04,1.00000,1,1,0
BP,GO:0019217,regulation of fatty acid metabolic proce...,94,0,0.14,1.00000,1,1,0
BP,GO:0019218,regulation of steroid metabolic process,110,0,0.16,1.00000,1,1,0
BP,GO:0019221,cytokine-mediated signaling pathway,570,0,0.82,1.00000,1,1,0
BP,GO:0019226,transmission of nerve impulse,71,0,0.1,1.00000,1,1,0
BP,GO:0019228,neuronal action potential,33,0,0.05,1.00000,1,1,0
BP,GO:0019229,regulation of vasoconstriction,66,0,0.09,1.00000,1,1,0
BP,GO:0019318,hexose metabolic process,254,0,0.37,1.00000,1,1,0
BP,GO:0019319,hexose biosynthetic process,84,0,0.12,1.00000,1,1,0
BP,GO:0019320,hexose catabolic process,34,0,0.05,1.00000,1,1,0
BP,GO:0019359,nicotinamide nucleotide biosynthetic pro...,31,0,0.04,1.00000,1,1,0
BP,GO:0019362,pyridine nucleotide metabolic process,35,0,0.05,1.00000,1,1,0
BP,GO:0019363,pyridine nucleotide biosynthetic process,31,0,0.04,1.00000,1,1,0
BP,GO:0019369,arachidonic acid metabolic process,65,0,0.09,1.00000,1,1,0
BP,GO:0019370,leukotriene biosynthetic process,24,0,0.03,1.00000,1,1,0
BP,GO:0019377,glycolipid catabolic process,25,0,0.04,1.00000,1,1,0
BP,GO:0019395,fatty acid oxidation,108,0,0.16,1.00000,1,1,0
BP,GO:0019400,alditol metabolic process,23,0,0.03,1.00000,1,1,0
BP,GO:0019430,removal of superoxide radicals,24,0,0.03,1.00000,1,1,0
BP,GO:0019432,triglyceride biosynthetic process,45,0,0.06,1.00000,1,1,0
BP,GO:0019433,triglyceride catabolic process,29,0,0.04,1.00000,1,1,0
BP,GO:0019585,glucuronate metabolic process,24,0,0.03,1.00000,1,1,0
BP,GO:0019646,aerobic electron transport chain,102,0,0.15,1.00000,1,1,0
BP,GO:0019674,"NAD metabolic process",32,0,0.05,1.00000,1,1,0
BP,GO:0019692,deoxyribose phosphate metabolic process,42,0,0.06,1.00000,1,1,0
BP,GO:0019730,antimicrobial humoral response,152,0,0.22,1.00000,1,1,0
BP,GO:0019731,antibacterial humoral response,81,0,0.12,1.00000,1,1,0
BP,GO:0019748,secondary metabolic process,70,0,0.1,1.00000,1,1,0
BP,GO:0019751,polyol metabolic process,118,0,0.17,1.00000,1,1,0
BP,GO:0019827,stem cell population maintenance,151,0,0.22,1.00000,1,1,0
BP,GO:0019835,cytolysis,44,0,0.06,1.00000,1,1,0
BP,GO:0019882,antigen processing and presentation,256,0,0.37,1.00000,1,1,0
BP,GO:0019883,antigen processing and presentation of e...,93,0,0.13,1.00000,1,1,0
BP,GO:0019884,antigen processing and presentation of e...,156,0,0.22,1.00000,1,1,0
BP,GO:0019885,antigen processing and presentation of e...,72,0,0.1,1.00000,1,1,0
BP,GO:0019886,antigen processing and presentation of e...,111,0,0.16,1.00000,1,1,0
BP,GO:0019896,axonal transport of mitochondrion,20,0,0.03,1.00000,1,1,0
BP,GO:0019915,lipid storage,100,0,0.14,1.00000,1,1,0
BP,GO:0019933,cAMP-mediated signaling,66,0,0.09,1.00000,1,1,0
BP,GO:0019934,cGMP-mediated signaling,32,0,0.05,1.00000,1,1,0
BP,GO:0019935,cyclic-nucleotide-mediated signaling,94,0,0.14,1.00000,1,1,0
BP,GO:0019985,translesion synthesis,21,0,0.03,1.00000,1,1,0
BP,GO:0021515,cell differentiation in spinal cord,51,0,0.07,1.00000,1,1,0
BP,GO:0021516,dorsal spinal cord development,21,0,0.03,1.00000,1,1,0
BP,GO:0021522,spinal cord motor neuron differentiation,30,0,0.04,1.00000,1,1,0
BP,GO:0021532,neural tube patterning,38,0,0.05,1.00000,1,1,0
BP,GO:0021533,cell differentiation in hindbrain,22,0,0.03,1.00000,1,1,0
BP,GO:0021536,diencephalon development,80,0,0.11,1.00000,1,1,0
BP,GO:0021542,dentate gyrus development,22,0,0.03,1.00000,1,1,0
BP,GO:0021544,subpallium development,24,0,0.03,1.00000,1,1,0
BP,GO:0021549,cerebellum development,108,0,0.16,1.00000,1,1,0
BP,GO:0021575,hindbrain morphogenesis,46,0,0.07,1.00000,1,1,0
BP,GO:0021587,cerebellum morphogenesis,42,0,0.06,1.00000,1,1,0
BP,GO:0021591,ventricular system development,39,0,0.06,1.00000,1,1,0
BP,GO:0021680,cerebellar Purkinje cell layer developme...,29,0,0.04,1.00000,1,1,0
BP,GO:0021692,cerebellar Purkinje cell layer morphogen...,20,0,0.03,1.00000,1,1,0
BP,GO:0021695,cerebellar cortex development,52,0,0.07,1.00000,1,1,0
BP,GO:0021696,cerebellar cortex morphogenesis,36,0,0.05,1.00000,1,1,0
BP,GO:0021697,cerebellar cortex formation,27,0,0.04,1.00000,1,1,0
BP,GO:0021762,substantia nigra development,48,0,0.07,1.00000,1,1,0
BP,GO:0021772,olfactory bulb development,29,0,0.04,1.00000,1,1,0
BP,GO:0021782,glial cell development,137,0,0.2,1.00000,1,1,0
BP,GO:0021846,cell proliferation in forebrain,25,0,0.04,1.00000,1,1,0
BP,GO:0021854,hypothalamus development,22,0,0.03,1.00000,1,1,0
BP,GO:0021871,forebrain regionalization,24,0,0.03,1.00000,1,1,0
BP,GO:0021872,forebrain generation of neurons,53,0,0.08,1.00000,1,1,0
BP,GO:0021879,forebrain neuron differentiation,44,0,0.06,1.00000,1,1,0
BP,GO:0021884,forebrain neuron development,23,0,0.03,1.00000,1,1,0
BP,GO:0021895,cerebral cortex neuron differentiation,23,0,0.03,1.00000,1,1,0
BP,GO:0021904,dorsal/ventral neural tube patterning,23,0,0.03,1.00000,1,1,0
BP,GO:0021915,neural tube development,164,0,0.24,1.00000,1,1,0
BP,GO:0021983,pituitary gland development,46,0,0.07,1.00000,1,1,0
BP,GO:0021988,olfactory lobe development,32,0,0.05,1.00000,1,1,0
BP,GO:0022010,central nervous system myelination,23,0,0.03,1.00000,1,1,0
BP,GO:0022011,myelination in peripheral nervous system,31,0,0.04,1.00000,1,1,0
BP,GO:0022037,metencephalon development,118,0,0.17,1.00000,1,1,0
BP,GO:0022401,negative adaptation of signaling pathway,25,0,0.04,1.00000,1,1,0
BP,GO:0022404,molting cycle process,91,0,0.13,1.00000,1,1,0
BP,GO:0022405,hair cycle process,91,0,0.13,1.00000,1,1,0
BP,GO:0022406,membrane docking,90,0,0.13,1.00000,1,1,0
BP,GO:0022409,positive regulation of cell-cell adhesio...,442,0,0.64,1.00000,1,1,0
BP,GO:0022410,circadian sleep/wake cycle process,24,0,0.03,1.00000,1,1,0
BP,GO:0022411,cellular component disassembly,486,0,0.7,1.00000,1,1,0
BP,GO:0022600,digestive system process,120,0,0.17,1.00000,1,1,0
BP,GO:0022602,ovulation cycle process,45,0,0.06,1.00000,1,1,0
BP,GO:0022612,gland morphogenesis,133,0,0.19,1.00000,1,1,0
BP,GO:0022616,DNA strand elongation,22,0,0.03,1.00000,1,1,0
BP,GO:0022617,extracellular matrix disassembly,80,0,0.11,1.00000,1,1,0
BP,GO:0022900,electron transport chain,192,0,0.28,1.00000,1,1,0
BP,GO:0022904,respiratory electron transport chain,130,0,0.19,1.00000,1,1,0
BP,GO:0023019,signal transduction involved in regulati...,21,0,0.03,1.00000,1,1,0
BP,GO:0023058,adaptation of signaling pathway,26,0,0.04,1.00000,1,1,0
BP,GO:0023061,signal release,509,0,0.73,1.00000,1,1,0
BP,GO:0030004,cellular monovalent inorganic cation hom...,107,0,0.15,1.00000,1,1,0
BP,GO:0030010,establishment of cell polarity,150,0,0.22,1.00000,1,1,0
BP,GO:0030031,cell projection assembly,577,0,0.83,1.00000,1,1,0
BP,GO:0030032,lamellipodium assembly,77,0,0.11,1.00000,1,1,0
BP,GO:0030038,contractile actin filament bundle assemb...,115,0,0.17,1.00000,1,1,0
BP,GO:0030042,actin filament depolymerization,61,0,0.09,1.00000,1,1,0
BP,GO:0030071,regulation of mitotic metaphase/anaphase...,60,0,0.09,1.00000,1,1,0
BP,GO:0030072,peptide hormone secretion,263,0,0.38,1.00000,1,1,0
BP,GO:0030073,insulin secretion,217,0,0.31,1.00000,1,1,0
BP,GO:0030100,regulation of endocytosis,235,0,0.34,1.00000,1,1,0
BP,GO:0030101,natural killer cell activation,144,0,0.21,1.00000,1,1,0
BP,GO:0030104,water homeostasis,68,0,0.1,1.00000,1,1,0
BP,GO:0030111,regulation of Wnt signaling pathway,341,0,0.49,1.00000,1,1,0
BP,GO:0030148,sphingolipid biosynthetic process,112,0,0.16,1.00000,1,1,0
BP,GO:0030149,sphingolipid catabolic process,40,0,0.06,1.00000,1,1,0
BP,GO:0030150,protein import into mitochondrial matrix,21,0,0.03,1.00000,1,1,0
BP,GO:0030166,proteoglycan biosynthetic process,59,0,0.08,1.00000,1,1,0
BP,GO:0030168,platelet activation,142,0,0.2,1.00000,1,1,0
BP,GO:0030177,positive regulation of Wnt signaling pat...,145,0,0.21,1.00000,1,1,0
BP,GO:0030178,negative regulation of Wnt signaling pat...,178,0,0.26,1.00000,1,1,0
BP,GO:0030193,regulation of blood coagulation,67,0,0.1,1.00000,1,1,0
BP,GO:0030194,positive regulation of blood coagulation,24,0,0.03,1.00000,1,1,0
BP,GO:0030195,negative regulation of blood coagulation,50,0,0.07,1.00000,1,1,0
BP,GO:0030198,extracellular matrix organization,350,0,0.5,1.00000,1,1,0
BP,GO:0030199,collagen fibril organization,78,0,0.11,1.00000,1,1,0
BP,GO:0030201,heparan sulfate proteoglycan metabolic p...,33,0,0.05,1.00000,1,1,0
BP,GO:0030203,glycosaminoglycan metabolic process,124,0,0.18,1.00000,1,1,0
BP,GO:0030204,chondroitin sulfate metabolic process,32,0,0.05,1.00000,1,1,0
BP,GO:0030212,hyaluronan metabolic process,31,0,0.04,1.00000,1,1,0
BP,GO:0030216,keratinocyte differentiation,148,0,0.21,1.00000,1,1,0
BP,GO:0030219,megakaryocyte differentiation,64,0,0.09,1.00000,1,1,0
BP,GO:0030225,macrophage differentiation,56,0,0.08,1.00000,1,1,0
BP,GO:0030239,myofibril assembly,67,0,0.1,1.00000,1,1,0
BP,GO:0030258,lipid modification,239,0,0.34,1.00000,1,1,0
BP,GO:0030261,chromosome condensation,48,0,0.07,1.00000,1,1,0
BP,GO:0030262,apoptotic nuclear changes,30,0,0.04,1.00000,1,1,0
BP,GO:0030277,maintenance of gastrointestinal epitheli...,34,0,0.05,1.00000,1,1,0
BP,GO:0030278,regulation of ossification,121,0,0.17,1.00000,1,1,0
BP,GO:0030279,negative regulation of ossification,43,0,0.06,1.00000,1,1,0
BP,GO:0030282,bone mineralization,126,0,0.18,1.00000,1,1,0
BP,GO:0030301,cholesterol transport,128,0,0.18,1.00000,1,1,0
BP,GO:0030307,positive regulation of cell growth,191,0,0.27,1.00000,1,1,0
BP,GO:0030308,negative regulation of cell growth,213,0,0.31,1.00000,1,1,0
BP,GO:0030317,flagellated sperm motility,115,0,0.17,1.00000,1,1,0
BP,GO:0030318,melanocyte differentiation,26,0,0.04,1.00000,1,1,0
BP,GO:0030323,respiratory tube development,197,0,0.28,1.00000,1,1,0
BP,GO:0030324,lung development,193,0,0.28,1.00000,1,1,0
BP,GO:0030325,adrenal gland development,25,0,0.04,1.00000,1,1,0
BP,GO:0030326,embryonic limb morphogenesis,127,0,0.18,1.00000,1,1,0
BP,GO:0030336,negative regulation of cell migration,377,0,0.54,1.00000,1,1,0
BP,GO:0030433,ubiquitin-dependent ERAD pathway,100,0,0.14,1.00000,1,1,0
BP,GO:0030449,regulation of complement activation,21,0,0.03,1.00000,1,1,0
BP,GO:0030488,tRNA methylation,42,0,0.06,1.00000,1,1,0
BP,GO:0030490,maturation of SSU-rRNA,57,0,0.08,1.00000,1,1,0
BP,GO:0030500,regulation of bone mineralization,84,0,0.12,1.00000,1,1,0
BP,GO:0030501,positive regulation of bone mineralizati...,41,0,0.06,1.00000,1,1,0
BP,GO:0030502,negative regulation of bone mineralizati...,26,0,0.04,1.00000,1,1,0
BP,GO:0030509,BMP signaling pathway,157,0,0.23,1.00000,1,1,0
BP,GO:0030510,regulation of BMP signaling pathway,101,0,0.15,1.00000,1,1,0
BP,GO:0030511,positive regulation of transforming grow...,33,0,0.05,1.00000,1,1,0
BP,GO:0030512,negative regulation of transforming grow...,87,0,0.13,1.00000,1,1,0
BP,GO:0030513,positive regulation of BMP signaling pat...,39,0,0.06,1.00000,1,1,0
BP,GO:0030514,negative regulation of BMP signaling pat...,55,0,0.08,1.00000,1,1,0
BP,GO:0030517,negative regulation of axon extension,46,0,0.07,1.00000,1,1,0
BP,GO:0030520,intracellular estrogen receptor signalin...,59,0,0.08,1.00000,1,1,0
BP,GO:0030534,adult behavior,141,0,0.2,1.00000,1,1,0
BP,GO:0030539,male genitalia development,24,0,0.03,1.00000,1,1,0
BP,GO:0030574,collagen catabolic process,48,0,0.07,1.00000,1,1,0
BP,GO:0030593,neutrophil chemotaxis,118,0,0.17,1.00000,1,1,0
BP,GO:0030595,leukocyte chemotaxis,268,0,0.39,1.00000,1,1,0
BP,GO:0030641,regulation of cellular pH,84,0,0.12,1.00000,1,1,0
BP,GO:0030730,sequestering of triglyceride,26,0,0.04,1.00000,1,1,0
BP,GO:0030808,regulation of nucleotide biosynthetic pr...,43,0,0.06,1.00000,1,1,0
BP,GO:0030810,positive regulation of nucleotide biosyn...,23,0,0.03,1.00000,1,1,0
BP,GO:0030834,regulation of actin filament depolymeriz...,56,0,0.08,1.00000,1,1,0
BP,GO:0030835,negative regulation of actin filament de...,47,0,0.07,1.00000,1,1,0
BP,GO:0030837,negative regulation of actin filament po...,67,0,0.1,1.00000,1,1,0
BP,GO:0030850,prostate gland development,47,0,0.07,1.00000,1,1,0
BP,GO:0030851,granulocyte differentiation,35,0,0.05,1.00000,1,1,0
BP,GO:0030856,regulation of epithelial cell differenti...,172,0,0.25,1.00000,1,1,0
BP,GO:0030857,negative regulation of epithelial cell d...,57,0,0.08,1.00000,1,1,0
BP,GO:0030858,positive regulation of epithelial cell d...,65,0,0.09,1.00000,1,1,0
BP,GO:0030859,polarized epithelial cell differentiatio...,26,0,0.04,1.00000,1,1,0
BP,GO:0030878,thyroid gland development,24,0,0.03,1.00000,1,1,0
BP,GO:0030879,mammary gland development,154,0,0.22,1.00000,1,1,0
BP,GO:0030888,regulation of B cell proliferation,68,0,0.1,1.00000,1,1,0
BP,GO:0030889,negative regulation of B cell proliferat...,20,0,0.03,1.00000,1,1,0
BP,GO:0030890,positive regulation of B cell proliferat...,44,0,0.06,1.00000,1,1,0
BP,GO:0030901,midbrain development,99,0,0.14,1.00000,1,1,0
BP,GO:0030902,hindbrain development,163,0,0.23,1.00000,1,1,0
BP,GO:0030947,regulation of vascular endothelial growt...,33,0,0.05,1.00000,1,1,0
BP,GO:0030968,endoplasmic reticulum unfolded protein r...,79,0,0.11,1.00000,1,1,0
BP,GO:0030970,"retrograde protein transport, ER to cyto...",29,0,0.04,1.00000,1,1,0
BP,GO:0031016,pancreas development,79,0,0.11,1.00000,1,1,0
BP,GO:0031018,endocrine pancreas development,47,0,0.07,1.00000,1,1,0
BP,GO:0031032,actomyosin structure organization,208,0,0.3,1.00000,1,1,0
BP,GO:0031057,negative regulation of histone modificat...,52,0,0.07,1.00000,1,1,0
BP,GO:0031058,positive regulation of histone modificat...,103,0,0.15,1.00000,1,1,0
BP,GO:0031061,negative regulation of histone methylati...,26,0,0.04,1.00000,1,1,0
BP,GO:0031062,positive regulation of histone methylati...,50,0,0.07,1.00000,1,1,0
BP,GO:0031063,regulation of histone deacetylation,32,0,0.05,1.00000,1,1,0
BP,GO:0031069,hair follicle morphogenesis,29,0,0.04,1.00000,1,1,0
BP,GO:0031076,embryonic camera-type eye development,36,0,0.05,1.00000,1,1,0
BP,GO:0031099,regeneration,207,0,0.3,1.00000,1,1,0
BP,GO:0031100,animal organ regeneration,83,0,0.12,1.00000,1,1,0
BP,GO:0031102,neuron projection regeneration,61,0,0.09,1.00000,1,1,0
BP,GO:0031103,axon regeneration,53,0,0.08,1.00000,1,1,0
BP,GO:0031109,microtubule polymerization or depolymeri...,140,0,0.2,1.00000,1,1,0
BP,GO:0031110,regulation of microtubule polymerization...,102,0,0.15,1.00000,1,1,0
BP,GO:0031111,negative regulation of microtubule polym...,42,0,0.06,1.00000,1,1,0
BP,GO:0031112,positive regulation of microtubule polym...,48,0,0.07,1.00000,1,1,0
BP,GO:0031113,regulation of microtubule polymerization,67,0,0.1,1.00000,1,1,0
BP,GO:0031114,regulation of microtubule depolymerizati...,32,0,0.05,1.00000,1,1,0
BP,GO:0031116,positive regulation of microtubule polym...,44,0,0.06,1.00000,1,1,0
BP,GO:0031123,RNA 3'-end processing,129,0,0.19,1.00000,1,1,0
BP,GO:0031124,mRNA 3'-end processing,74,0,0.11,1.00000,1,1,0
BP,GO:0031128,developmental induction,36,0,0.05,1.00000,1,1,0
BP,GO:0031145,anaphase-promoting complex-dependent cat...,21,0,0.03,1.00000,1,1,0
BP,GO:0031146,SCF-dependent proteasomal ubiquitin-depe...,50,0,0.07,1.00000,1,1,0
BP,GO:0031163,metallo-sulfur cluster assembly,26,0,0.04,1.00000,1,1,0
BP,GO:0031167,rRNA methylation,27,0,0.04,1.00000,1,1,0
BP,GO:0031214,biomineral tissue development,182,0,0.26,1.00000,1,1,0
BP,GO:0031279,regulation of cyclase activity,58,0,0.08,1.00000,1,1,0
BP,GO:0031280,negative regulation of cyclase activity,24,0,0.03,1.00000,1,1,0
BP,GO:0031281,positive regulation of cyclase activity,22,0,0.03,1.00000,1,1,0
BP,GO:0031294,lymphocyte costimulation,54,0,0.08,1.00000,1,1,0
BP,GO:0031295,T cell costimulation,52,0,0.07,1.00000,1,1,0
BP,GO:0031330,negative regulation of cellular cataboli...,298,0,0.43,1.00000,1,1,0
BP,GO:0031333,negative regulation of protein-containin...,146,0,0.21,1.00000,1,1,0
BP,GO:0031338,regulation of vesicle fusion,24,0,0.03,1.00000,1,1,0
BP,GO:0031341,regulation of cell killing,222,0,0.32,1.00000,1,1,0
BP,GO:0031342,negative regulation of cell killing,108,0,0.16,1.00000,1,1,0
BP,GO:0031343,positive regulation of cell killing,114,0,0.16,1.00000,1,1,0
BP,GO:0031365,N-terminal protein amino acid modificati...,31,0,0.04,1.00000,1,1,0
BP,GO:0031396,regulation of protein ubiquitination,232,0,0.33,1.00000,1,1,0
BP,GO:0031397,negative regulation of protein ubiquitin...,99,0,0.14,1.00000,1,1,0
BP,GO:0031398,positive regulation of protein ubiquitin...,120,0,0.17,1.00000,1,1,0
BP,GO:0031424,keratinization,64,0,0.09,1.00000,1,1,0
BP,GO:0031440,regulation of mRNA 3'-end processing,38,0,0.05,1.00000,1,1,0
BP,GO:0031498,chromatin disassembly,22,0,0.03,1.00000,1,1,0
BP,GO:0031529,ruffle organization,69,0,0.1,1.00000,1,1,0
BP,GO:0031573,mitotic intra-S DNA damage checkpoint si...,25,0,0.04,1.00000,1,1,0
BP,GO:0031577,spindle checkpoint signaling,39,0,0.06,1.00000,1,1,0
BP,GO:0031623,receptor internalization,136,0,0.2,1.00000,1,1,0
BP,GO:0031629,synaptic vesicle fusion to presynaptic a...,21,0,0.03,1.00000,1,1,0
BP,GO:0031639,plasminogen activation,25,0,0.04,1.00000,1,1,0
BP,GO:0031640,killing of cells of other organism,86,0,0.12,1.00000,1,1,0
BP,GO:0031645,negative regulation of nervous system pr...,21,0,0.03,1.00000,1,1,0
BP,GO:0031646,positive regulation of nervous system pr...,40,0,0.06,1.00000,1,1,0
BP,GO:0031649,heat generation,25,0,0.04,1.00000,1,1,0
BP,GO:0031650,regulation of heat generation,21,0,0.03,1.00000,1,1,0
BP,GO:0031663,lipopolysaccharide-mediated signaling pa...,79,0,0.11,1.00000,1,1,0
BP,GO:0031664,regulation of lipopolysaccharide-mediate...,34,0,0.05,1.00000,1,1,0
BP,GO:0031665,negative regulation of lipopolysaccharid...,22,0,0.03,1.00000,1,1,0
BP,GO:0031668,cellular response to extracellular stimu...,267,0,0.38,1.00000,1,1,0
BP,GO:0031669,cellular response to nutrient levels,229,0,0.33,1.00000,1,1,0
BP,GO:0031670,cellular response to nutrient,46,0,0.07,1.00000,1,1,0
BP,GO:0031952,regulation of protein autophosphorylatio...,47,0,0.07,1.00000,1,1,0
BP,GO:0031954,positive regulation of protein autophosp...,29,0,0.04,1.00000,1,1,0
BP,GO:0031960,response to corticosteroid,183,0,0.26,1.00000,1,1,0
BP,GO:0031998,regulation of fatty acid beta-oxidation,22,0,0.03,1.00000,1,1,0
BP,GO:0032007,negative regulation of TOR signaling,44,0,0.06,1.00000,1,1,0
BP,GO:0032011,ARF protein signal transduction,20,0,0.03,1.00000,1,1,0
BP,GO:0032012,regulation of ARF protein signal transdu...,20,0,0.03,1.00000,1,1,0
BP,GO:0032024,positive regulation of insulin secretion,87,0,0.13,1.00000,1,1,0
BP,GO:0032048,cardiolipin metabolic process,20,0,0.03,1.00000,1,1,0
BP,GO:0032069,regulation of nuclease activity,26,0,0.04,1.00000,1,1,0
BP,GO:0032088,negative regulation of NF-kappaB transcr...,118,0,0.17,1.00000,1,1,0
BP,GO:0032091,negative regulation of protein binding,97,0,0.14,1.00000,1,1,0
BP,GO:0032092,positive regulation of protein binding,97,0,0.14,1.00000,1,1,0
BP,GO:0032094,response to food,41,0,0.06,1.00000,1,1,0
BP,GO:0032098,regulation of appetite,23,0,0.03,1.00000,1,1,0
BP,GO:0032104,regulation of response to extracellular ...,25,0,0.04,1.00000,1,1,0
BP,GO:0032107,regulation of response to nutrient level...,25,0,0.04,1.00000,1,1,0
BP,GO:0032148,activation of protein kinase B activity,31,0,0.04,1.00000,1,1,0
BP,GO:0032196,transposition,34,0,0.05,1.00000,1,1,0
BP,GO:0032205,negative regulation of telomere maintena...,39,0,0.06,1.00000,1,1,0
BP,GO:0032210,regulation of telomere maintenance via t...,59,0,0.08,1.00000,1,1,0
BP,GO:0032211,negative regulation of telomere maintena...,23,0,0.03,1.00000,1,1,0
BP,GO:0032212,positive regulation of telomere maintena...,37,0,0.05,1.00000,1,1,0
